,date,hour,visitor,visitor_id,visitor_score,home,home_id,home_score,box_score_link,OT,att
1107,"Tue, Mar 29, 2016",7:00p,Charlotte Hornets,/teams/CHO/2016.html,100,Philadelphia 76ers,/teams/PHI/2016.html,85,/boxscores/201603290PHI.html,,"14,486"
1108,"Tue, Mar 29, 2016",7:30p,Oklahoma City Thunder,/teams/OKC/2016.html,82,Detroit Pistons,/teams/DET/2016.html,88,/boxscores/201603290DET.html,,"18,201"
1109,"Tue, Mar 29, 2016",8:00p,Houston Rockets,/teams/HOU/2016.html,106,Cleveland Cavaliers,/teams/CLE/2016.html,100,/boxscores/201603290CLE.html,,"20,562"
1110,"Tue, Mar 29, 2016",10:30p,Washington Wizards,/teams/WAS/2016.html,94,Golden State Warriors,/teams/GSW/2016.html,102,/boxscores/201603290GSW.html,,"19,596"
1111,"Wed, Mar 30, 2016",7:30p,Atlanta Hawks,/teams/ATL/2016.html,97,Toronto Raptors,/teams/TOR/2016.html,105,/boxscores/201603300TOR.html,,"19,800"
1112,"Wed, Mar 30, 2016",8:00p,Denver Nuggets,/teams/DEN/2016.html,109,Memphis Grizzlies,/teams/MEM/2016.html,105,/boxscores/201603300MEM.html,,"16,401"
1113,"Wed, Mar 30, 2016",8:00p,Phoenix Suns,/teams/PHO/2016.html,94,Milwaukee Bucks,/teams/MIL/2016.html,105,/boxscores/201603300MIL.html,,"15,733"
1114,"Wed, Mar 30, 2016",8:00p,Los Angeles Clippers,/teams/LAC/2016.html,99,Minnesota Timberwolves,/teams/MIN/2016.html,79,/boxscores/201603300MIN.html,,"12,252"
1115,"Wed, Mar 30, 2016",8:30p,New York Knicks,/teams/NYK/2016.html,89,Dallas Mavericks,/teams/DAL/2016.html,91,/boxscores/201603300DAL.html,,"20,435"
1116,"Wed, Mar 30, 2016",8:30p,New Orleans Pelicans,/teams/NOP/2016.html,92,San Antonio Spurs,/teams/SAS/2016.html,100,/boxscores/201603300SAS.html,,"18,418"
1117,"Wed, Mar 30, 2016",9:00p,Golden State Warriors,/teams/GSW/2016.html,103,Utah Jazz,/teams/UTA/2016.html,96,/boxscores/201603300UTA.html,OT,"19,911"
1118,"Wed, Mar 30, 2016",10:00p,Washington Wizards,/teams/WAS/2016.html,111,Sacramento Kings,/teams/SAC/2016.html,120,/boxscores/201603300SAC.html,,"17,185"
1119,"Wed, Mar 30, 2016",10:30p,Miami Heat,/teams/MIA/2016.html,100,Los Angeles Lakers,/teams/LAL/2016.html,102,/boxscores/201603300LAL.html,OT,"18,997"
1120,"Thu, Mar 31, 2016",7:00p,Brooklyn Nets,/teams/BRK/2016.html,87,Cleveland Cavaliers,/teams/CLE/2016.html,107,/boxscores/201603310CLE.html,,"20,562"
1121,"Thu, Mar 31, 2016",7:00p,Chicago Bulls,/teams/CHI/2016.html,103,Houston Rockets,/teams/HOU/2016.html,100,/boxscores/201603310HOU.html,,"18,244"
1122,"Thu, Mar 31, 2016",7:00p,Orlando Magic,/teams/ORL/2016.html,114,Indiana Pacers,/teams/IND/2016.html,94,/boxscores/201603310IND.html,,"17,234"
1123,"Thu, Mar 31, 2016",8:00p,Denver Nuggets,/teams/DEN/2016.html,95,New Orleans Pelicans,/teams/NOP/2016.html,101,/boxscores/201603310NOP.html,,"16,269"
1124,"Thu, Mar 31, 2016",9:30p,Los Angeles Clippers,/teams/LAC/2016.html,117,Oklahoma City Thunder,/teams/OKC/2016.html,119,/boxscores/201603310OKC.html,,"18,203"
1125,"Thu, Mar 31, 2016",10:00p,Boston Celtics,/teams/BOS/2016.html,109,Portland Trail Blazers,/teams/POR/2016.html,116,/boxscores/201603310POR.html,,"19,393"
1126,"Fri, Apr 1, 2016",7:00p,Philadelphia 76ers,/teams/PHI/2016.html,91,Charlotte Hornets,/teams/CHO/2016.html,100,/boxscores/201604010CHO.html,,"19,244"
1127,"Fri, Apr 1, 2016",7:30p,Dallas Mavericks,/teams/DAL/2016.html,98,Detroit Pistons,/teams/DET/2016.html,89,/boxscores/201604010DET.html,,"19,031"
1128,"Fri, Apr 1, 2016",7:30p,Brooklyn Nets,/teams/BRK/2016.html,91,New York Knicks,/teams/NYK/2016.html,105,/boxscores/201604010NYK.html,,"19,812"
1129,"Fri, Apr 1, 2016",8:00p,Cleveland Cavaliers,/teams/CLE/2016.html,110,Atlanta Hawks,/teams/ATL/2016.html,108,/boxscores/201604010ATL.html,OT,"19,427"
1130,"Fri, Apr 1, 2016",8:00p,Toronto Raptors,/teams/TOR/2016.html,99,Memphis Grizzlies,/teams/MEM/2016.html,95,/boxscores/201604010MEM.html,,"17,077"
1131,"Fri, Apr 1, 2016",8:00p,Orlando Magic,/teams/ORL/2016.html,110,Milwaukee Bucks,/teams/MIL/2016.html,113,/boxscores/201604010MIL.html,,"16,268"
1132,"Fri, Apr 1, 2016",9:00p,Minnesota Timberwolves,/teams/MIN/2016.html,85,Utah Jazz,/teams/UTA/2016.html,98,/boxscores/201604010UTA.html,,"19,911"
1133,"Fri, Apr 1, 2016",10:00p,Miami Heat,/teams/MIA/2016.html,112,Sacramento Kings,/teams/SAC/2016.html,106,/boxscores/201604010SAC.html,,"17,317"
1134,"Fri, Apr 1, 2016",10:30p,Boston Celtics,/teams/BOS/2016.html,109,Golden State Warriors,/teams/GSW/2016.html,106,/boxscores/201604010GSW.html,,"19,596"
