,date,hour,visitor,visitor_id,visitor_score,home,home_id,home_score,box_score_link,OT,att
648,"Sat, Jan 21, 2017",6:00p,Washington Wizards,/teams/WAS/2017.html,112,Detroit Pistons,/teams/DET/2017.html,113,/boxscores/201701210DET.html,,"18,231"
649,"Sat, Jan 21, 2017",7:00p,Philadelphia 76ers,/teams/PHI/2017.html,93,Atlanta Hawks,/teams/ATL/2017.html,110,/boxscores/201701210ATL.html,,"15,116"
650,"Sat, Jan 21, 2017",7:00p,Brooklyn Nets,/teams/BRK/2017.html,105,Charlotte Hornets,/teams/CHO/2017.html,112,/boxscores/201701210CHO.html,,"18,583"
651,"Sat, Jan 21, 2017",7:30p,Milwaukee Bucks,/teams/MIL/2017.html,97,Miami Heat,/teams/MIA/2017.html,109,/boxscores/201701210MIA.html,,"19,600"
652,"Sat, Jan 21, 2017",7:30p,Phoenix Suns,/teams/PHO/2017.html,107,New York Knicks,/teams/NYK/2017.html,105,/boxscores/201701210NYK.html,,"19,812"
653,"Sat, Jan 21, 2017",8:00p,Houston Rockets,/teams/HOU/2017.html,119,Memphis Grizzlies,/teams/MEM/2017.html,95,/boxscores/201701210MEM.html,,"18,119"
654,"Sat, Jan 21, 2017",8:30p,San Antonio Spurs,/teams/SAS/2017.html,118,Cleveland Cavaliers,/teams/CLE/2017.html,115,/boxscores/201701210CLE.html,OT,"20,562"
655,"Sat, Jan 21, 2017",9:00p,Sacramento Kings,/teams/SAC/2017.html,99,Chicago Bulls,/teams/CHI/2017.html,102,/boxscores/201701210CHI.html,,"21,606"
656,"Sat, Jan 21, 2017",9:00p,Los Angeles Clippers,/teams/LAC/2017.html,98,Denver Nuggets,/teams/DEN/2017.html,123,/boxscores/201701210DEN.html,,"16,056"
657,"Sat, Jan 21, 2017",9:00p,Indiana Pacers,/teams/IND/2017.html,100,Utah Jazz,/teams/UTA/2017.html,109,/boxscores/201701210UTA.html,,"19,911"
658,"Sun, Jan 22, 2017",12:00p,Golden State Warriors,/teams/GSW/2017.html,118,Orlando Magic,/teams/ORL/2017.html,98,/boxscores/201701220ORL.html,,"18,846"
659,"Sun, Jan 22, 2017",3:30p,Los Angeles Lakers,/teams/LAL/2017.html,73,Dallas Mavericks,/teams/DAL/2017.html,122,/boxscores/201701220DAL.html,,"19,484"
660,"Sun, Jan 22, 2017",6:00p,Phoenix Suns,/teams/PHO/2017.html,115,Toronto Raptors,/teams/TOR/2017.html,103,/boxscores/201701220TOR.html,,"19,800"
661,"Sun, Jan 22, 2017",7:00p,Denver Nuggets,/teams/DEN/2017.html,108,Minnesota Timberwolves,/teams/MIN/2017.html,111,/boxscores/201701220MIN.html,,"12,788"
662,"Mon, Jan 23, 2017",7:00p,Washington Wizards,/teams/WAS/2017.html,109,Charlotte Hornets,/teams/CHO/2017.html,99,/boxscores/201701230CHO.html,,"15,285"
663,"Mon, Jan 23, 2017",7:30p,Los Angeles Clippers,/teams/LAC/2017.html,115,Atlanta Hawks,/teams/ATL/2017.html,105,/boxscores/201701230ATL.html,,"12,853"
664,"Mon, Jan 23, 2017",7:30p,San Antonio Spurs,/teams/SAS/2017.html,112,Brooklyn Nets,/teams/BRK/2017.html,86,/boxscores/201701230BRK.html,,"16,643"
665,"Mon, Jan 23, 2017",7:30p,Sacramento Kings,/teams/SAC/2017.html,109,Detroit Pistons,/teams/DET/2017.html,104,/boxscores/201701230DET.html,,"14,017"
666,"Mon, Jan 23, 2017",7:30p,Golden State Warriors,/teams/GSW/2017.html,102,Miami Heat,/teams/MIA/2017.html,105,/boxscores/201701230MIA.html,,"19,600"
667,"Mon, Jan 23, 2017",8:00p,New York Knicks,/teams/NYK/2017.html,109,Indiana Pacers,/teams/IND/2017.html,103,/boxscores/201701230IND.html,,"16,015"
668,"Mon, Jan 23, 2017",8:00p,Houston Rockets,/teams/HOU/2017.html,114,Milwaukee Bucks,/teams/MIL/2017.html,127,/boxscores/201701230MIL.html,,"14,016"
669,"Mon, Jan 23, 2017",8:00p,Cleveland Cavaliers,/teams/CLE/2017.html,122,New Orleans Pelicans,/teams/NOP/2017.html,124,/boxscores/201701230NOP.html,,"17,758"
670,"Mon, Jan 23, 2017",9:00p,Oklahoma City Thunder,/teams/OKC/2017.html,97,Utah Jazz,/teams/UTA/2017.html,95,/boxscores/201701230UTA.html,,"19,911"
671,"Tue, Jan 24, 2017",7:00p,Chicago Bulls,/teams/CHI/2017.html,100,Orlando Magic,/teams/ORL/2017.html,92,/boxscores/201701240ORL.html,,"18,846"
672,"Tue, Jan 24, 2017",7:00p,Los Angeles Clippers,/teams/LAC/2017.html,110,Philadelphia 76ers,/teams/PHI/2017.html,121,/boxscores/201701240PHI.html,,"17,591"
673,"Tue, Jan 24, 2017",7:00p,San Antonio Spurs,/teams/SAS/2017.html,108,Toronto Raptors,/teams/TOR/2017.html,106,/boxscores/201701240TOR.html,,"19,800"
674,"Tue, Jan 24, 2017",7:00p,Boston Celtics,/teams/BOS/2017.html,108,Washington Wizards,/teams/WAS/2017.html,123,/boxscores/201701240WAS.html,,"16,387"
675,"Tue, Jan 24, 2017",9:00p,Utah Jazz,/teams/UTA/2017.html,93,Denver Nuggets,/teams/DEN/2017.html,103,/boxscores/201701240DEN.html,,"10,867"
676,"Tue, Jan 24, 2017",9:00p,Minnesota Timberwolves,/teams/MIN/2017.html,112,Phoenix Suns,/teams/PHO/2017.html,111,/boxscores/201701240PHO.html,,"17,241"
677,"Wed, Jan 25, 2017",7:00p,Sacramento Kings,/teams/SAC/2017.html,116,Cleveland Cavaliers,/teams/CLE/2017.html,112,/boxscores/201701250CLE.html,OT,"20,562"
678,"Wed, Jan 25, 2017",7:30p,Houston Rockets,/teams/HOU/2017.html,109,Boston Celtics,/teams/BOS/2017.html,120,/boxscores/201701250BOS.html,,"18,624"
679,"Wed, Jan 25, 2017",7:30p,Miami Heat,/teams/MIA/2017.html,109,Brooklyn Nets,/teams/BRK/2017.html,106,/boxscores/201701250BRK.html,,"14,929"
680,"Wed, Jan 25, 2017",8:00p,Atlanta Hawks,/teams/ATL/2017.html,119,Chicago Bulls,/teams/CHI/2017.html,114,/boxscores/201701250CHI.html,,"21,445"
681,"Wed, Jan 25, 2017",8:00p,Golden State Warriors,/teams/GSW/2017.html,113,Charlotte Hornets,/teams/CHO/2017.html,103,/boxscores/201701250CHO.html,,"19,639"
682,"Wed, Jan 25, 2017",8:00p,Toronto Raptors,/teams/TOR/2017.html,99,Memphis Grizzlies,/teams/MEM/2017.html,101,/boxscores/201701250MEM.html,,"15,904"
683,"Wed, Jan 25, 2017",8:00p,Philadelphia 76ers,/teams/PHI/2017.html,114,Milwaukee Bucks,/teams/MIL/2017.html,109,/boxscores/201701250MIL.html,,"13,663"
684,"Wed, Jan 25, 2017",8:00p,Oklahoma City Thunder,/teams/OKC/2017.html,114,New Orleans Pelicans,/teams/NOP/2017.html,105,/boxscores/201701250NOP.html,,"15,277"
685,"Wed, Jan 25, 2017",8:30p,New York Knicks,/teams/NYK/2017.html,95,Dallas Mavericks,/teams/DAL/2017.html,103,/boxscores/201701250DAL.html,,"19,750"
686,"Wed, Jan 25, 2017",10:30p,Los Angeles Lakers,/teams/LAL/2017.html,98,Portland Trail Blazers,/teams/POR/2017.html,105,/boxscores/201701250POR.html,,"19,393"
687,"Thu, Jan 26, 2017",8:00p,Indiana Pacers,/teams/IND/2017.html,109,Minnesota Timberwolves,/teams/MIN/2017.html,103,/boxscores/201701260MIN.html,,"14,862"
688,"Thu, Jan 26, 2017",8:00p,Dallas Mavericks,/teams/DAL/2017.html,98,Oklahoma City Thunder,/teams/OKC/2017.html,109,/boxscores/201701260OKC.html,,"18,203"
689,"Thu, Jan 26, 2017",9:00p,Phoenix Suns,/teams/PHO/2017.html,120,Denver Nuggets,/teams/DEN/2017.html,127,/boxscores/201701260DEN.html,,"12,231"
690,"Thu, Jan 26, 2017",10:30p,Los Angeles Lakers,/teams/LAL/2017.html,88,Utah Jazz,/teams/UTA/2017.html,96,/boxscores/201701260UTA.html,,"19,911"
691,"Fri, Jan 27, 2017",7:00p,Sacramento Kings,/teams/SAC/2017.html,111,Indiana Pacers,/teams/IND/2017.html,115,/boxscores/201701270IND.html,OT,"17,522"
692,"Fri, Jan 27, 2017",7:30p,Orlando Magic,/teams/ORL/2017.html,98,Boston Celtics,/teams/BOS/2017.html,128,/boxscores/201701270BOS.html,,"18,624"
693,"Fri, Jan 27, 2017",7:30p,Brooklyn Nets,/teams/BRK/2017.html,116,Cleveland Cavaliers,/teams/CLE/2017.html,124,/boxscores/201701270CLE.html,,"20,562"
694,"Fri, Jan 27, 2017",7:30p,Charlotte Hornets,/teams/CHO/2017.html,107,New York Knicks,/teams/NYK/2017.html,110,/boxscores/201701270NYK.html,,"19,812"
695,"Fri, Jan 27, 2017",7:30p,Milwaukee Bucks,/teams/MIL/2017.html,86,Toronto Raptors,/teams/TOR/2017.html,102,/boxscores/201701270TOR.html,,"19,800"
696,"Fri, Jan 27, 2017",8:00p,Washington Wizards,/teams/WAS/2017.html,112,Atlanta Hawks,/teams/ATL/2017.html,86,/boxscores/201701270ATL.html,,"16,968"
697,"Fri, Jan 27, 2017",8:00p,Miami Heat,/teams/MIA/2017.html,100,Chicago Bulls,/teams/CHI/2017.html,88,/boxscores/201701270CHI.html,,"22,082"
698,"Fri, Jan 27, 2017",8:00p,San Antonio Spurs,/teams/SAS/2017.html,103,New Orleans Pelicans,/teams/NOP/2017.html,119,/boxscores/201701270NOP.html,,"17,757"
699,"Fri, Jan 27, 2017",8:00p,Houston Rockets,/teams/HOU/2017.html,123,Philadelphia 76ers,/teams/PHI/2017.html,118,/boxscores/201701270PHI.html,,"20,588"
700,"Fri, Jan 27, 2017",10:00p,Memphis Grizzlies,/teams/MEM/2017.html,109,Portland Trail Blazers,/teams/POR/2017.html,112,/boxscores/201701270POR.html,,"19,558"
701,"Sat, Jan 28, 2017",7:00p,Sacramento Kings,/teams/SAC/2017.html,109,Charlotte Hornets,/teams/CHO/2017.html,106,/boxscores/201701280CHO.html,,"18,597"
702,"Sat, Jan 28, 2017",7:30p,Detroit Pistons,/teams/DET/2017.html,103,Miami Heat,/teams/MIA/2017.html,116,/boxscores/201701280MIA.html,,"19,600"
703,"Sat, Jan 28, 2017",8:00p,Boston Celtics,/teams/BOS/2017.html,112,Milwaukee Bucks,/teams/MIL/2017.html,108,/boxscores/201701280MIL.html,OT,"18,717"
704,"Sat, Jan 28, 2017",8:30p,Los Angeles Clippers,/teams/LAC/2017.html,98,Golden State Warriors,/teams/GSW/2017.html,144,/boxscores/201701280GSW.html,,"19,596"
705,"Sat, Jan 28, 2017",9:00p,Brooklyn Nets,/teams/BRK/2017.html,109,Minnesota Timberwolves,/teams/MIN/2017.html,129,/boxscores/201701280MIN.html,,"14,798"
706,"Sat, Jan 28, 2017",9:00p,Denver Nuggets,/teams/DEN/2017.html,123,Phoenix Suns,/teams/PHO/2017.html,112,/boxscores/201701280PHO.html,,"18,055"
707,"Sat, Jan 28, 2017",9:00p,Memphis Grizzlies,/teams/MEM/2017.html,102,Utah Jazz,/teams/UTA/2017.html,95,/boxscores/201701280UTA.html,,"19,911"
708,"Sun, Jan 29, 2017",3:00p,New York Knicks,/teams/NYK/2017.html,139,Atlanta Hawks,/teams/ATL/2017.html,142,/boxscores/201701290ATL.html,4OT,"13,643"
709,"Sun, Jan 29, 2017",3:30p,Oklahoma City Thunder,/teams/OKC/2017.html,91,Cleveland Cavaliers,/teams/CLE/2017.html,107,/boxscores/201701290CLE.html,,"20,562"
710,"Sun, Jan 29, 2017",6:00p,Houston Rockets,/teams/HOU/2017.html,101,Indiana Pacers,/teams/IND/2017.html,120,/boxscores/201701290IND.html,,"17,923"
711,"Sun, Jan 29, 2017",6:00p,Washington Wizards,/teams/WAS/2017.html,107,New Orleans Pelicans,/teams/NOP/2017.html,94,/boxscores/201701290NOP.html,,"16,779"
712,"Sun, Jan 29, 2017",6:00p,Orlando Magic,/teams/ORL/2017.html,114,Toronto Raptors,/teams/TOR/2017.html,113,/boxscores/201701290TOR.html,,"19,800"
713,"Sun, Jan 29, 2017",7:00p,Philadelphia 76ers,/teams/PHI/2017.html,108,Chicago Bulls,/teams/CHI/2017.html,121,/boxscores/201701290CHI.html,,"21,606"
714,"Sun, Jan 29, 2017",7:00p,Dallas Mavericks,/teams/DAL/2017.html,105,San Antonio Spurs,/teams/SAS/2017.html,101,/boxscores/201701290SAS.html,,"18,418"
715,"Sun, Jan 29, 2017",9:00p,Golden State Warriors,/teams/GSW/2017.html,113,Portland Trail Blazers,/teams/POR/2017.html,111,/boxscores/201701290POR.html,,"19,393"
716,"Mon, Jan 30, 2017",6:00p,Sacramento Kings,/teams/SAC/2017.html,119,Philadelphia 76ers,/teams/PHI/2017.html,122,/boxscores/201701300PHI.html,,"15,840"
717,"Mon, Jan 30, 2017",7:30p,Brooklyn Nets,/teams/BRK/2017.html,96,Miami Heat,/teams/MIA/2017.html,104,/boxscores/201701300MIA.html,,"19,600"
718,"Mon, Jan 30, 2017",8:00p,Detroit Pistons,/teams/DET/2017.html,109,Boston Celtics,/teams/BOS/2017.html,113,/boxscores/201701300BOS.html,,"18,188"
719,"Mon, Jan 30, 2017",8:00p,Orlando Magic,/teams/ORL/2017.html,105,Minnesota Timberwolves,/teams/MIN/2017.html,111,/boxscores/201701300MIN.html,OT,"11,124"
720,"Mon, Jan 30, 2017",8:30p,Cleveland Cavaliers,/teams/CLE/2017.html,97,Dallas Mavericks,/teams/DAL/2017.html,104,/boxscores/201701300DAL.html,,"20,202"
721,"Mon, Jan 30, 2017",10:30p,Memphis Grizzlies,/teams/MEM/2017.html,115,Phoenix Suns,/teams/PHO/2017.html,96,/boxscores/201701300PHO.html,,"16,332"
722,"Tue, Jan 31, 2017",7:00p,New Orleans Pelicans,/teams/NOP/2017.html,106,Toronto Raptors,/teams/TOR/2017.html,108,/boxscores/201701310TOR.html,OT,"19,800"
723,"Tue, Jan 31, 2017",7:00p,New York Knicks,/teams/NYK/2017.html,101,Washington Wizards,/teams/WAS/2017.html,117,/boxscores/201701310WAS.html,,"16,683"
724,"Tue, Jan 31, 2017",8:00p,Sacramento Kings,/teams/SAC/2017.html,83,Houston Rockets,/teams/HOU/2017.html,105,/boxscores/201701310HOU.html,,"15,187"
725,"Tue, Jan 31, 2017",8:30p,Oklahoma City Thunder,/teams/OKC/2017.html,94,San Antonio Spurs,/teams/SAS/2017.html,108,/boxscores/201701310SAS.html,,"18,418"
726,"Tue, Jan 31, 2017",10:00p,Charlotte Hornets,/teams/CHO/2017.html,98,Portland Trail Blazers,/teams/POR/2017.html,115,/boxscores/201701310POR.html,,"19,393"
727,"Tue, Jan 31, 2017",10:30p,Denver Nuggets,/teams/DEN/2017.html,116,Los Angeles Lakers,/teams/LAL/2017.html,120,/boxscores/201701310LAL.html,,"18,997"
728,"Wed, Feb 1, 2017",7:00p,Minnesota Timberwolves,/teams/MIN/2017.html,97,Cleveland Cavaliers,/teams/CLE/2017.html,125,/boxscores/201702010CLE.html,,"20,562"
729,"Wed, Feb 1, 2017",7:00p,Indiana Pacers,/teams/IND/2017.html,98,Orlando Magic,/teams/ORL/2017.html,88,/boxscores/201702010ORL.html,,"16,662"
730,"Wed, Feb 1, 2017",7:30p,Toronto Raptors,/teams/TOR/2017.html,104,Boston Celtics,/teams/BOS/2017.html,109,/boxscores/201702010BOS.html,,"18,624"
731,"Wed, Feb 1, 2017",7:30p,New York Knicks,/teams/NYK/2017.html,95,Brooklyn Nets,/teams/BRK/2017.html,90,/boxscores/201702010BRK.html,,"17,732"
732,"Wed, Feb 1, 2017",7:30p,New Orleans Pelicans,/teams/NOP/2017.html,98,Detroit Pistons,/teams/DET/2017.html,118,/boxscores/201702010DET.html,,"14,262"
733,"Wed, Feb 1, 2017",7:30p,Atlanta Hawks,/teams/ATL/2017.html,93,Miami Heat,/teams/MIA/2017.html,116,/boxscores/201702010MIA.html,,"19,600"
734,"Wed, Feb 1, 2017",8:30p,Philadelphia 76ers,/teams/PHI/2017.html,95,Dallas Mavericks,/teams/DAL/2017.html,113,/boxscores/201702010DAL.html,,"19,263"
735,"Wed, Feb 1, 2017",9:00p,Memphis Grizzlies,/teams/MEM/2017.html,119,Denver Nuggets,/teams/DEN/2017.html,99,/boxscores/201702010DEN.html,,"12,020"
736,"Wed, Feb 1, 2017",9:00p,Los Angeles Clippers,/teams/LAC/2017.html,124,Phoenix Suns,/teams/PHO/2017.html,114,/boxscores/201702010PHO.html,,"16,191"
737,"Wed, Feb 1, 2017",9:00p,Milwaukee Bucks,/teams/MIL/2017.html,88,Utah Jazz,/teams/UTA/2017.html,104,/boxscores/201702010UTA.html,,"19,694"
738,"Wed, Feb 1, 2017",9:30p,Chicago Bulls,/teams/CHI/2017.html,128,Oklahoma City Thunder,/teams/OKC/2017.html,100,/boxscores/201702010OKC.html,,"18,203"
739,"Wed, Feb 1, 2017",10:30p,Charlotte Hornets,/teams/CHO/2017.html,111,Golden State Warriors,/teams/GSW/2017.html,126,/boxscores/201702010GSW.html,,"19,596"
740,"Thu, Feb 2, 2017",7:00p,Los Angeles Lakers,/teams/LAL/2017.html,108,Washington Wizards,/teams/WAS/2017.html,116,/boxscores/201702020WAS.html,,"16,473"
741,"Thu, Feb 2, 2017",8:00p,Atlanta Hawks,/teams/ATL/2017.html,113,Houston Rockets,/teams/HOU/2017.html,108,/boxscores/201702020HOU.html,,"15,602"
742,"Thu, Feb 2, 2017",8:30p,Philadelphia 76ers,/teams/PHI/2017.html,86,San Antonio Spurs,/teams/SAS/2017.html,102,/boxscores/201702020SAS.html,,"18,418"
743,"Thu, Feb 2, 2017",10:30p,Golden State Warriors,/teams/GSW/2017.html,133,Los Angeles Clippers,/teams/LAC/2017.html,120,/boxscores/201702020LAC.html,,"19,385"
744,"Fri, Feb 3, 2017",7:00p,Toronto Raptors,/teams/TOR/2017.html,94,Orlando Magic,/teams/ORL/2017.html,102,/boxscores/201702030ORL.html,,"17,141"
745,"Fri, Feb 3, 2017",7:30p,Indiana Pacers,/teams/IND/2017.html,106,Brooklyn Nets,/teams/BRK/2017.html,97,/boxscores/201702030BRK.html,,"14,557"
746,"Fri, Feb 3, 2017",7:30p,Minnesota Timberwolves,/teams/MIN/2017.html,108,Detroit Pistons,/teams/DET/2017.html,116,/boxscores/201702030DET.html,,"16,934"
747,"Fri, Feb 3, 2017",8:00p,Los Angeles Lakers,/teams/LAL/2017.html,107,Boston Celtics,/teams/BOS/2017.html,113,/boxscores/201702030BOS.html,,"18,624"
748,"Fri, Feb 3, 2017",8:00p,Chicago Bulls,/teams/CHI/2017.html,117,Houston Rockets,/teams/HOU/2017.html,121,/boxscores/201702030HOU.html,OT,"18,055"
749,"Fri, Feb 3, 2017",8:00p,Memphis Grizzlies,/teams/MEM/2017.html,102,Oklahoma City Thunder,/teams/OKC/2017.html,114,/boxscores/201702030OKC.html,,"18,203"
750,"Fri, Feb 3, 2017",9:00p,Milwaukee Bucks,/teams/MIL/2017.html,117,Denver Nuggets,/teams/DEN/2017.html,121,/boxscores/201702030DEN.html,,"18,792"
751,"Fri, Feb 3, 2017",10:30p,Dallas Mavericks,/teams/DAL/2017.html,108,Portland Trail Blazers,/teams/POR/2017.html,104,/boxscores/201702030POR.html,,"19,393"
752,"Fri, Feb 3, 2017",10:30p,Phoenix Suns,/teams/PHO/2017.html,105,Sacramento Kings,/teams/SAC/2017.html,103,/boxscores/201702030SAC.html,,"17,608"
753,"Sat, Feb 4, 2017",7:00p,Orlando Magic,/teams/ORL/2017.html,86,Atlanta Hawks,/teams/ATL/2017.html,113,/boxscores/201702040ATL.html,,"16,691"
754,"Sat, Feb 4, 2017",7:00p,Detroit Pistons,/teams/DET/2017.html,84,Indiana Pacers,/teams/IND/2017.html,105,/boxscores/201702040IND.html,,"17,660"
755,"Sat, Feb 4, 2017",7:00p,New Orleans Pelicans,/teams/NOP/2017.html,91,Washington Wizards,/teams/WAS/2017.html,105,/boxscores/201702040WAS.html,,"19,651"
756,"Sat, Feb 4, 2017",7:30p,Philadelphia 76ers,/teams/PHI/2017.html,102,Miami Heat,/teams/MIA/2017.html,125,/boxscores/201702040MIA.html,,"19,754"
757,"Sat, Feb 4, 2017",8:30p,Cleveland Cavaliers,/teams/CLE/2017.html,111,New York Knicks,/teams/NYK/2017.html,104,/boxscores/201702040NYK.html,,"19,812"
758,"Sat, Feb 4, 2017",9:00p,Memphis Grizzlies,/teams/MEM/2017.html,107,Minnesota Timberwolves,/teams/MIN/2017.html,99,/boxscores/201702040MIN.html,,"15,081"
759,"Sat, Feb 4, 2017",9:00p,Milwaukee Bucks,/teams/MIL/2017.html,137,Phoenix Suns,/teams/PHO/2017.html,112,/boxscores/201702040PHO.html,,"17,192"
760,"Sat, Feb 4, 2017",9:00p,Denver Nuggets,/teams/DEN/2017.html,97,San Antonio Spurs,/teams/SAS/2017.html,121,/boxscores/201702040SAS.html,,"18,418"
761,"Sat, Feb 4, 2017",9:00p,Charlotte Hornets,/teams/CHO/2017.html,98,Utah Jazz,/teams/UTA/2017.html,105,/boxscores/201702040UTA.html,,"19,911"
762,"Sat, Feb 4, 2017",10:30p,Golden State Warriors,/teams/GSW/2017.html,106,Sacramento Kings,/teams/SAC/2017.html,109,/boxscores/201702040SAC.html,OT,"17,608"
763,"Sun, Feb 5, 2017",12:00p,Toronto Raptors,/teams/TOR/2017.html,103,Brooklyn Nets,/teams/BRK/2017.html,95,/boxscores/201702050BRK.html,,"14,245"
764,"Sun, Feb 5, 2017",2:00p,Los Angeles Clippers,/teams/LAC/2017.html,102,Boston Celtics,/teams/BOS/2017.html,107,/boxscores/201702050BOS.html,,"18,624"
765,"Sun, Feb 5, 2017",3:00p,Portland Trail Blazers,/teams/POR/2017.html,99,Oklahoma City Thunder,/teams/OKC/2017.html,105,/boxscores/201702050OKC.html,,"18,203"
766,"Mon, Feb 6, 2017",7:00p,Oklahoma City Thunder,/teams/OKC/2017.html,90,Indiana Pacers,/teams/IND/2017.html,93,/boxscores/201702060IND.html,,"16,123"
767,"Mon, Feb 6, 2017",7:00p,Los Angeles Lakers,/teams/LAL/2017.html,121,New York Knicks,/teams/NYK/2017.html,107,/boxscores/201702060NYK.html,,"19,812"
768,"Mon, Feb 6, 2017",7:00p,Cleveland Cavaliers,/teams/CLE/2017.html,140,Washington Wizards,/teams/WAS/2017.html,135,/boxscores/201702060WAS.html,OT,"20,356"
769,"Mon, Feb 6, 2017",7:30p,Utah Jazz,/teams/UTA/2017.html,120,Atlanta Hawks,/teams/ATL/2017.html,95,/boxscores/201702060ATL.html,,"13,126"
770,"Mon, Feb 6, 2017",7:30p,Philadelphia 76ers,/teams/PHI/2017.html,96,Detroit Pistons,/teams/DET/2017.html,113,/boxscores/201702060DET.html,,"14,731"
771,"Mon, Feb 6, 2017",7:30p,Los Angeles Clippers,/teams/LAC/2017.html,109,Toronto Raptors,/teams/TOR/2017.html,118,/boxscores/201702060TOR.html,,"19,800"
772,"Mon, Feb 6, 2017",8:00p,Miami Heat,/teams/MIA/2017.html,115,Minnesota Timberwolves,/teams/MIN/2017.html,113,/boxscores/201702060MIN.html,,"12,502"
773,"Mon, Feb 6, 2017",8:00p,Phoenix Suns,/teams/PHO/2017.html,106,New Orleans Pelicans,/teams/NOP/2017.html,111,/boxscores/201702060NOP.html,,"15,888"
774,"Mon, Feb 6, 2017",9:00p,Dallas Mavericks,/teams/DAL/2017.html,87,Denver Nuggets,/teams/DEN/2017.html,110,/boxscores/201702060DEN.html,,"13,047"
775,"Mon, Feb 6, 2017",9:30p,San Antonio Spurs,/teams/SAS/2017.html,74,Memphis Grizzlies,/teams/MEM/2017.html,89,/boxscores/201702060MEM.html,,"16,708"
776,"Mon, Feb 6, 2017",10:30p,Chicago Bulls,/teams/CHI/2017.html,112,Sacramento Kings,/teams/SAC/2017.html,107,/boxscores/201702060SAC.html,,"17,608"
777,"Tue, Feb 7, 2017",7:00p,Brooklyn Nets,/teams/BRK/2017.html,107,Charlotte Hornets,/teams/CHO/2017.html,111,/boxscores/201702070CHO.html,,"15,322"
778,"Tue, Feb 7, 2017",8:00p,Orlando Magic,/teams/ORL/2017.html,104,Houston Rockets,/teams/HOU/2017.html,128,/boxscores/201702070HOU.html,,"15,514"
779,"Tue, Feb 7, 2017",8:30p,Portland Trail Blazers,/teams/POR/2017.html,114,Dallas Mavericks,/teams/DAL/2017.html,113,/boxscores/201702070DAL.html,,"19,326"
780,"Wed, Feb 8, 2017",7:00p,Cleveland Cavaliers,/teams/CLE/2017.html,132,Indiana Pacers,/teams/IND/2017.html,117,/boxscores/201702080IND.html,,"17,580"
781,"Wed, Feb 8, 2017",7:00p,San Antonio Spurs,/teams/SAS/2017.html,111,Philadelphia 76ers,/teams/PHI/2017.html,103,/boxscores/201702080PHI.html,,"19,233"
782,"Wed, Feb 8, 2017",7:30p,Denver Nuggets,/teams/DEN/2017.html,106,Atlanta Hawks,/teams/ATL/2017.html,117,/boxscores/201702080ATL.html,,"14,222"
783,"Wed, Feb 8, 2017",7:30p,Washington Wizards,/teams/WAS/2017.html,114,Brooklyn Nets,/teams/BRK/2017.html,110,/boxscores/201702080BRK.html,OT,"13,179"
784,"Wed, Feb 8, 2017",7:30p,Los Angeles Lakers,/teams/LAL/2017.html,102,Detroit Pistons,/teams/DET/2017.html,121,/boxscores/201702080DET.html,,"15,121"
785,"Wed, Feb 8, 2017",8:00p,Phoenix Suns,/teams/PHO/2017.html,91,Memphis Grizzlies,/teams/MEM/2017.html,110,/boxscores/201702080MEM.html,,"16,044"
786,"Wed, Feb 8, 2017",8:00p,Miami Heat,/teams/MIA/2017.html,106,Milwaukee Bucks,/teams/MIL/2017.html,88,/boxscores/201702080MIL.html,,"14,211"
787,"Wed, Feb 8, 2017",8:00p,Toronto Raptors,/teams/TOR/2017.html,109,Minnesota Timberwolves,/teams/MIN/2017.html,112,/boxscores/201702080MIN.html,,"13,832"
788,"Wed, Feb 8, 2017",8:00p,Utah Jazz,/teams/UTA/2017.html,127,New Orleans Pelicans,/teams/NOP/2017.html,94,/boxscores/201702080NOP.html,,"14,508"
789,"Wed, Feb 8, 2017",8:00p,Los Angeles Clippers,/teams/LAC/2017.html,119,New York Knicks,/teams/NYK/2017.html,115,/boxscores/201702080NYK.html,,"19,812"
790,"Wed, Feb 8, 2017",10:30p,Chicago Bulls,/teams/CHI/2017.html,92,Golden State Warriors,/teams/GSW/2017.html,123,/boxscores/201702080GSW.html,,"19,596"
791,"Wed, Feb 8, 2017",10:30p,Boston Celtics,/teams/BOS/2017.html,92,Sacramento Kings,/teams/SAC/2017.html,108,/boxscores/201702080SAC.html,,"17,608"
792,"Thu, Feb 9, 2017",7:00p,Houston Rockets,/teams/HOU/2017.html,107,Charlotte Hornets,/teams/CHO/2017.html,95,/boxscores/201702090CHO.html,,"16,270"
793,"Thu, Feb 9, 2017",7:00p,Philadelphia 76ers,/teams/PHI/2017.html,112,Orlando Magic,/teams/ORL/2017.html,111,/boxscores/201702090ORL.html,,"17,829"
794,"Thu, Feb 9, 2017",8:00p,Cleveland Cavaliers,/teams/CLE/2017.html,109,Oklahoma City Thunder,/teams/OKC/2017.html,118,/boxscores/201702090OKC.html,,"18,203"
795,"Thu, Feb 9, 2017",8:30p,Utah Jazz,/teams/UTA/2017.html,105,Dallas Mavericks,/teams/DAL/2017.html,112,/boxscores/201702090DAL.html,OT,"19,883"
796,"Thu, Feb 9, 2017",10:30p,Boston Celtics,/teams/BOS/2017.html,120,Portland Trail Blazers,/teams/POR/2017.html,111,/boxscores/201702090POR.html,,"19,393"
